"jerarquia";"cod_especie";"nombre_corto";"nombre_largo";"cotiza";"fecha_emision";"fecha_vencimiento";"diasmes";"diasanio";"cod_especie_sab";"cod_emisor";"tipo_especie";"cod_especie_mae";"isin";"pais_origen";"cod_tip_flujo";"tipo_moneda";"cod_moneda_pago";"cod_tip_emisor";"partition_date"
"002001008004680";L17O2;BCRA 17/10/2012;LEBAC INTERNA VTO 17/10/2012;ARS;"04/07/2012";"17/10/2012";REA;REA;"50354";BCRA;B;L17O2;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004681";L20F3;BCRA 20/02/2013;LEBAC INTERNA VTO 20/02/2013;ARS;"11/07/2012";"20/02/2013";REA;REA;"50355";BCRA;B;L20F3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001004329000";CHACO8;LETE PROV CHACO;LETRAS DE TESORERIA PROV DEL CHACO 49D 31/08/12;ARS;"13/07/2012";"31/08/2012";REA;REA;"50356";RA;B;CLG12;ARPCHA150493;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002334000";GPAT4;ON GPAT SERIE 4;OBLIG NEGOC GPAT CIA FINANCIERA ARG SA BCO PATAGONIA  VTO 09/11/2012;ARS;"10/11/2011";"09/11/2012";REA;"365";"17360";SUDAMERIS;B;GPAT4;ARGPAT050042;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004330000";B30G2B;LETE PBAS 42D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 42D DIAS VTO 30/08/12;ARS;"19/07/2012";"30/08/2012";REA;REA;"50357";RA;B;LB4G2;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004331000";B11O2A;LETE PBAS 84D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 84D DIAS VTO 11/10/12;ARS;"19/07/2012";"11/10/2012";REA;REA;"50358";RA;B;LBO12;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004332000";B10E13;LETE PBAS 175D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 175D DIAS VTO 10/01/13;ARS;"19/07/2012";"10/01/2013";REA;REA;"50359";RA;B;BB2E3;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004333000";B18L13;LETE PBAS 364D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 364D DIAS VTO 18/07/13;ARS;"19/07/2012";"18/07/2013";REA;REA;"50360";RA;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005351000";CGAR87;CERT GAR 87;CERTIFICADOS PROVISORIOS GARBARINO 87;ARS;"13/07/2012";;REA;REA;"5274";GARBARINO;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004334000";ERIOSA;LETE ERIOS S1 A;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE A SERIE 1 43 DIAS VTO  30/08/2012;ARS;"18/07/2012";"30/08/2012";REA;REA;"50361";RA;B;LEG12;ARPENR150205;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004335000";ERIOSB;LETE ERIOS S1 B;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE B SERIE 1 75 DIAS VTO 01/10/2012;ARS;"18/07/2012";"01/10/2012";REA;REA;"50362";RA;B;LEO12;ARPENR150213;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004336000";ERIOSC;LETE ERIOS S1 C;LETRAS DE TESORERIA PCIA DE ENTRE RIOS SERIE 1 CLASE C 103 DIAS VTO 29/10/2012;ARS;"18/07/2012";"29/10/2012";REA;REA;"50363";RA;B;BEO12;ARPENR150221;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004337000";CO12L3;LETE CORD 2013;LETRAS PCIA DE CORDOBA TASA FIJA CUP 9.50 EN DOLARES VTO 12/07/2013;USD;"17/07/2012";"12/07/2013";"30";"360";"12050";PROVCORDOB;B;CO13D;ARPCDB030367;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004682";L23L4;BCRA 23/07/2014;LEBAC INTERNA VTO 23/07/2014;ARS;"25/07/2012";"23/07/2014";REA;REA;"50364";BCRA;B;L23L4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004683";L26D2;BCRA 26/12/2012;LEBAC INTERNA VTO 26/12/2012;ARS;"01/08/2012";"26/12/2012";REA;REA;"50365";BCRA;B;L26D2;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004684";L31L3;BCRA 31/07/2013;LEBAC INTERNA VTO31/07/2013;ARS;"01/08/2012";"31/07/2013";REA;REA;"50366";BCRA;B;L31L3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004685";L27N3;BCRA 27/11/2013;LEBAC INTERNA VTO 27/11/2013;ARS;"01/08/2012";"27/11/2013";REA;REA;"50367";BCRA;B;L27N3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004686";L30L4;BCRA 30/07/2014;LEBAC INTERNA VTO 30/07/2014;ARS;"01/08/2012";"30/07/2014";REA;REA;"50368";BCRA;B;L30L4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004002335000";TOYO07;ON TOYOTA CL 7;OBL. NEG TOYOTA CIA FINANCIERA ARGENTINA CLASE 7 EN $ VTO 10/08/2013;ARS;"10/08/2012";"10/08/2013";REA;REA;"5277";TOYOFINAN;B;TOYO7;ARTCFA050071;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002336000";TOYO08;OB TOYOTA CL 8;OB NEG TOYOTA CIA FINANCIERA ARGENTINA CLASE 8 EN $ VTO 10/052014;ARS;"10/08/2012";"10/08/2014";REA;REA;"5278";TOYOFINAN;B;TOYO8;ARTCFA050089;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004338000";B20S2B;LETE PBAS 42D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 42D DIAS VTO 20/09/12;ARS;"09/08/2012";"20/09/2012";REA;REA;"50369";RA;B;LB2S2;ARPBUE152192;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004339000";B01N2A;LETE PBAS 84D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 84D DIAS VTO 01/11/12;ARS;"09/08/2012";"01/11/2012";REA;REA;"50370";RA;B;LBN12;ARPBUE152200;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004340000";B31E3A;LETE PBAS 175D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 175D DIAS VTO 31/01/13;ARS;"09/08/2012";"31/01/2013";REA;REA;"50371";RA;B;BB3E3;ARPBUE152218;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004341000";B08G13;LETE PBAS 364D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 364D DIAS VTO 08/08/13;ARS;"09/08/2012";"08/08/2013";REA;REA;"50372";BSAS;B;BBG13;ARPBUE152226;ARGENTINA;XXXX;;;;"2024-03-27"
"002003004048000";PBA13D;PROV BS AS 2013;TIT DEUDA PUB PROV BS AS serie II TF 9% VTO 08/08/13;USD;"08/08/2012";"08/08/2013";"30";"365";"12061";BSAS;B;PBG13;ARPBUE032188;ARGENTINA;DTCF;;;;"2024-03-27"
"002004005352000";GAR86A;FF GARBARINO 86;FF GARBARINO 86 VDF CLASE A VTO 10/04/13;ARS;"22/08/2012";"10/04/2013";REA;REA;"5282";GARBARINO;B;GR86A;ARBVAL08K489;ARGENTINA;DTCF;;;;"2024-03-27"
"002004005353000";GAR86B;FF GARBARINO 86;FF GARBARINO 86 VDF CLASE B VTO 12/07/13;ARS;"22/08/2012";"12/07/2013";REA;REA;"5283";GARBARINO;B;GR86B;ARBVAL08K497;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005354000";GAR86C;FF GARBARINO 86;FF GARBARINO 86 VDF CLASE C VTO 12/08/13;ARS;"22/08/2012";"12/08/2013";REA;REA;"5284";GARBARINO;B;GR86C;ARBVAL08K505;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005355000";GA86CP;FF GARBARINO 86;FF GARBARINO 86 CP  VTO 12/05/14;ARS;"22/08/2012";"12/05/2014";REA;REA;"5285";GARBARINO;B;GR86D;ARBVAL08K513;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004687";L13G4;BCRA 13/08/2014;LEBAC INTERNA VTO 13/08/2014;ARS;"22/08/2012";"13/08/2014";REA;REA;"50373";BCRA;B;L13G4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001004342000";NEU12;LETE NEUQUEN 12;LETRAS DEL TESORO PROV NEUQUEN CLASE1 SERIE 2 VENC 21/12/12;ARS;"24/08/2012";"21/12/2012";REA;REA;"50374";RA;B;LND12;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004343000";B11O2B;LETE PBAS 42D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 42D DIAS VTO 11/10/12;ARS;"30/08/2012";"11/10/2012";REA;REA;"50375";RA;B;LB2O2;ARPBUE152234;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004344000";B22N2A;LETE PBAS 84D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 84D DIAS VTO 22/11/12;ARS;"30/08/2012";"22/11/2012";REA;REA;"50376";RA;B;LB2N2;ARPBUE152242;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004345000";B21F13;LETE PBAS 175D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 175D DIAS VTO 21/02/13;ARS;"30/08/2012";"21/02/2013";REA;REA;"50377";RA;B;BBF13;ARPBUE152259;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004346000";B29G13;LETE PBAS 364D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 364D DIAS VTO 29/08/13;ARS;"30/08/2012";"29/08/2013";REA;REA;"50378";BSAS;B;BB2G3;ARPBUE152267;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004347000";PE29O2;LETE PROV ERIOS;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE A SERIE II  60D VTO  29/10/12;ARS;"30/08/2012";"29/10/2012";REA;REA;"50379";RA;B;LE2O2;ARPENR150239;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004348000";PE28D2;LETE PROV ERIOS;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE B SERIE II 120D VTO  28/12/12;ARS;"30/08/2012";"28/12/2012";REA;REA;"50380";RA;B;BED12;ARPENR150247;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004688";L19J3;BCRA 19/06/2013;LEBAC INTERNA VTO 19/06/2013;ARS;"29/08/2012";"19/06/2013";REA;REA;"50381";BCRA;B;L19J3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004005356000";CGAR88;CERT GAR 88;CERTIFICADOS PROVISORIOS GARBARINO 88;ARS;"31/08/2012";;REA;REA;"5286";VALORES;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004689";L02E3;BCRA 02/01/2013;LEBAC INTERNA VTO 02/01/2013;ARS;"05/09/2012";"02/01/2013";REA;REA;"50382";BCRA;B;L02E3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004690";L04S3;BCRA 04/09/2013;LEBAC INTERNA VTO 04/09/2013;ARS;"05/09/2012";"04/09/2013";REA;REA;"50383";BCRA;B;L04S3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004691";L18D3;BCRA 18/12/2013;LEBAC INTERNA VTO 18/12/2013;ARS;"05/09/2012";"18/12/2013";REA;REA;"50384";BCRA;B;L18D3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004692";L27G4;BCRA 27/08/2014;LEBAC INTERNA VTO 27/08/2014;ARS;"05/09/2012";"27/08/2014";REA;REA;"50385";BCRA;B;L27G4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001004349000";CHA17D;LETE PROV CHACO;LETRAS DE TESORERIA PROV DEL CHACO 101D 17/12/12;ARS;"07/09/2012";"17/12/2012";REA;REA;"50386";RA;B;CLD12;ARPCHA150501;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002337000";YPF6;ON YPF CLASE VI;ON YPF SA Clase VI Tasa Fija venc 11/06/13;ARS;"14/09/2012";"11/06/2013";"30";"365";"5287";YPF;B;YPFC6;ARYPFS050210;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002338000";YPF7;ON YPF CLASE 7;ON YPF SA Clase VII Tasa Variable venc 14/03/14;ARS;"14/09/2012";"14/03/2014";"30";"365";"5288";YPF;B;YPFC7;ARYPFS050228;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002339000";YPF8;ON YPF CLASE 8;ON YPF SA Clase VIII Tasa Variable venc 14/09/15;ARS;"14/09/2012";"14/09/2015";"30";"365";"5289";YPF;B;YPFC8;ARYPFS050236;ARGENTINA;DTCF;;;;"2024-03-27"
"002001004350000";CH14J3;LETE PROV CHACO;LETRAS DE LA PROV DEL CHACO EN PESOS (270) DIAS VTO 14/06/2013;ARS;"17/09/2012";"14/05/2013";REA;REA;"50387";RA;B;BLJ13;ARPCHA150519;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004351000";B01N2B;LETE PBAS 42 D;LETRAS DE LA PCIA DE BS AS EN PESOS 42 DIAS VTO 01/11/2012;ARS;"20/09/2012";"01/11/2012";REA;REA;"50388";RA;B;LB3N2;ARPBUE152275;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004352000";B13D2A;LETE PBAS 84 D;LETRAS DE LA PCIA DE BS AS EN PESOS 84 DIAS VTO 13/12/2012;ARS;"20/09/2012";"13/12/2012";REA;REA;"50389";RA;B;LBD12;ARPBUE152283;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004353000";B14M3A;LETE PBAS 175 D;LETRAS DE LA PCIA DE BS AS EN PESOS A 175 DIAS VTO 14/03/2013;ARS;"20/09/2012";"14/03/2013";REA;REA;"50390";RA;B;BB2M3;ARPBUE152291;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004354000";B19S13;LETE PBAS 364 D;LETRAS DE LA PCIA DE BS AS EN PESOS 364 DIAS VTO 19/09/2013;ARS;"20/09/2012";"19/09/2013";REA;REA;"50391";BSAS;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004693";L16E3;BCRA 16/01/2013;LEBAC INTERNA VTO 16/01/2013;ARS;"19/09/2012";"16/01/2013";REA;REA;"50392";BCRA;B;L16E3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004694";L17S4;BCRA 17/09/2014;LEBAC INTERNA VTO 17/09/2014;ARS;"19/09/2012";"17/09/2014";REA;REA;"50393";BCRA;B;L17S4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004002340000";GSUP6;ON SUPERV VI;ON GRUPO SUPERVIELLE SA CLASE VI A TASA FIJA CON VTO 2013;ARS;"28/09/2012";"25/06/2013";REA;REA;"5295";SUPERV;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002341000";GSUP7;ON SUPERV VII;ON GRUPO SUPERVIELLE SA CLASE VII A TASA VARIABLE CON VTO 2014;ARS;"28/09/2012";"28/03/2014";REA;REA;"5296";SUPERV;B;GSUP7;ARGRSU050062;ARGENTINA;DTCF;;;;"2024-03-27"
"002003005007000";CBAS12;CIUDAD DE BS AS;CDAD DE BS AS / MUNICIPAL CUPON 9.25 REGSVTO 26/12/12;USD;"27/12/2011";"26/12/2012";"30";"360";"91027";GCBA;B;BAPX9;XS0720063212;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002342000";ODS3;ON ODS clase 3;ON ODS SA CLASE III Tasa Variable venc 2014;ARS;"21/09/2012";"21/09/2014";REA;REA;"5290";ODS SA;B;ODS23;ARODSA050013;ARGENTINA;DTCF;;;;"2024-03-27"
"002004005357000";GAR87A;FF GARBARINO 87;FF GARBARINO 87 VDF CLASE A VTO 10/05/13;ARS;"28/09/2012";"10/05/2013";REA;REA;"5291";GARBARINO;B;GR87A;;ARGENTINA;DTCF;;;;"2024-03-27"
"002004005358000";GAR87B;FF GARBARINO 87;FF GARBARINO 87 VDF CLASE B VTO 10/06/13;ARS;"28/09/2012";"10/06/2013";REA;REA;"5292";GARBARINO;B;GR87B;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005359000";GAR87C;FF GARBARINO 87;FF GARBARINO 87 VDF CLASE C VTO 12/08/13;ARS;"28/09/2012";"12/08/2013";REA;REA;"5293";;B;GR87C;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005360000";GA87CP;FF GARBARINO 87;FF GARBARINO 87 CP  VTO 12/05/14;ARS;"28/09/2012";"12/05/2014";REA;REA;"5294";GARBARINO;B;GR87D;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002343000";PSAF1;ON PSA FINAN S1;ON PSA FINANCE ARG SERIE 1 VTO 16/11/2012;ARS;"16/11/2010";"16/11/2012";"30";"365";"16609";PEUGEOT;B;PSAF1;ARPSAF050010;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004695";L30E3;BCRA 30/01/2013;LEBAC INTERNA VTO 30/01/2013;ARS;"26/09/2012";"30/01/2013";REA;REA;"50394";BCRA;B;L30E3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004696";L19M4;BCRA 19/03/2014;LEBAC INTERNA VTO 19/03/2014;ARS;"26/09/2012";"19/03/2014";REA;REA;"50395";BCRA;B;L19M4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004005361000";CGAR89;CERT GAR 89;CERTIFICADOS PROVISORIOS FF GARBARINO 89;;"25/09/2012";"31/12/2012";REA;REA;"5297";VALORES;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004355000";PE27N2;LETE ERIOS 57D;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE A SERIE III  57D VTO  27/11/12;ARS;"01/10/2012";"27/11/2012";REA;REA;"50396";RA;B;LEN12;ARPENR150254;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004356000";E28D2B;LETE ERIOS 88D;LETRAS DE TESORERIA PCIA DE ENTRE RIOS CLASE B SERIE III 88D VTO  28/12/12;ARS;"01/10/2012";"28/12/2012";REA;REA;"50397";RA;B;LED12;ARPENR150262;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004697";L01O4;BCRA 01/10/2014;LEBAC INTERNA VTO 01/10/2014;ARS;"03/10/2012";"01/10/2014";REA;REA;"50398";BCRA;B;L01O4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001004357000";CHUBU1;LETE PROVCHUBUT;LETRAS DE TESORERIA PCIA DE CHUBUT CLASE 1 52D VTO 30/11/12 A DESC;ARS;"09/10/2012";"30/11/2012";REA;REA;"50399";RA;B;LUN12;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004358000";CHUBU2;LETE PROVCHUBUT;LETRAS DE TESORERIA PCIA DE CHUBUT CLASE 2 115D VTO 01/02/13 A LA PAR;ARS;"09/10/2012";"01/02/2013";REA;REA;"50400";RA;B;BUF13;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004001048000";CESL2C;CER SAN LORENZO;CERAMICA SAN LORENZO ICSA ACCIONES/CUPONES Conv en acciones Ord Clase B Venc 2012;USD;"16/10/2009";"16/10/2012";REA;REA;"11544";CERASANL;B;;"083587768";ARGENTINA;XXXX;;;;"2024-03-27"
"002004002344000";BSF5;ON BSF CLASE 5;OBLIGAC NEGOCIABLES BSF CLASE 5 TASA FIJA VTO 270 DIAS  VTO 12/07/2013;ARS;"15/10/2012";"12/07/2013";"30";"360";"5299";SERVFINAN;B;BSFI5;ARBSFI050059;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002345000";BSF6;ON BSF CLASE 6;OBLIGAC NEGOCIABLES  BSF CLASE 6 18 MESES VTO 15/04/2014;ARS;"15/10/2012";"15/04/2014";"30";"360";"5300";SERVFINAN;B;BSFI6;ARBSFI050067;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004359000";B22N2B;LETE PBAS 42D;LETRAS DEL TESORO DE PCIA BS AS EN PESOS 42D DIAS VTO 22/11/12;ARS;"11/10/2012";"22/11/2012";REA;REA;"50401";BSAS;B;LB4N2;ARPBUE152325;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004360000";B10E3A;LETE PBAS 91 D;LETRAS DEL TESORO DE LA PCIA BS AS EN PESOS 91 DIAS  VTO 10/012013;ARS;"11/10/2012";"10/01/2013";REA;REA;"50402";BSAS;B;LBE13;ARPBUE152333;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004361000";B11A3A;LETES PBAS 182D;LETRAS DEL TESORO DE LA PCIA DE BS AS EN PESOS 182 DIAS VTO 11/04/2013;ARS;"11/10/2012";"11/04/2013";REA;REA;"50403";BSAS;B;BB2A3;ARPBUE152341;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004362000";B10O13;LETE PBAS 364 D;LETRAS DEL TESORO DE LA PCIA DE BS AS EN PESOS 364 DIAS VTO 10/10/2013;ARS;"11/10/2012";"10/10/2013";REA;REA;"50404";BSAS;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005362000";CGAR90;CERT GAR 90;CERTIFICADOS PROVISORIOS FF GARBARINO 90;ARS;"05/10/2012";;REA;REA;"5304";VALORES;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004698";L11D3;BCRA 11/12/2013;LEBAC INTERNA VTO 11/12/2013;ARS;"10/10/2012";"11/12/2013";REA;REA;"50405";BCRA;B;L11D3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004002346000";YPF9;ON YPF CLASE 9;OBLIG NEGOC YPF CLASE IX 24 MESES VTO 19/10/2014;USD;"19/10/2012";"19/10/2014";"30";"360";"5310";YPF;B;YPFC9;ARYPFS050244;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002347000";YPF10;ON YPF CLASE 10;OBLIG NEGC YPF CLASE 10 48 MESES VTO 19/10/2016;USD;"19/10/2012";"19/10/2016";REA;REA;"5311";YPF;B;YPF10;ARYPFS050251;ARGENTINA;DTCF;;;;"2024-03-27"
"002001008004699";L21G3;BCRA 21/08/2013;LEBAC INTERNA VTO 21/08/2013;ARS;"17/10/2012";"21/08/2013";REA;REA;"50406";BCRA;B;L21G3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004700";L16O3;BCRA 16/10/2013;LEBAC INTERNA VTO 16/10/2013;ARS;"17/10/2012";"16/10/2013";REA;REA;"50407";BCRA;B;L16O3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002001008004701";L15O4;BCRA 15/10/2014;LEBAC INTERNA VTO 15/10/2014;ARS;"17/10/2012";"15/10/2014";REA;REA;"50408";BCRA;B;L15O4;;ARGENTINA;DTSC;;;;"2024-03-27"
"002004005363000";GAR88A;FF GARBARINO 88;FF GARBARINO 88 VDF CLASE A VTO 10/06/13;ARS;"24/10/2012";"10/06/2013";REA;REA;"5312";GARBARINO;B;GR88A;ARBVAL08K844;ARGENTINA;DTCF;;;;"2024-03-27"
"002004005364000";GAR88B;FF GARBARINO 88;FF GARBARINO 88 VDF CLASE B VTO 10/07/13;ARS;"24/10/2012";"10/07/2013";REA;REA;"5313";GARBARINO;B;GR88B;ARBVAL08K851;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005365000";GAR88C;FF GARBARINO 88;FF GARBARINO 88 VDF CLASE C VTO 12/09/13;ARS;"24/10/2012";"12/09/2013";REA;REA;"5314";GARBARINO;B;GR88C;ARBVAL08K869;ARGENTINA;XXXX;;;;"2024-03-27"
"002004005366000";GA88CP;FF GARBARINO 88;FF GARBARINO 88 CP  VTO 12/08/14;ARS;"24/10/2012";"12/08/2014";REA;REA;"5315";GARBARINO;B;GR88D;ARBVAL08K877;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002348000";JDEER1;ON JDEERE CL1;OBLIG NEGOC JOHN DEERE CLASE 1 A TASA FIJA EN PESOS VTO 25/07/2013;ARS;"25/10/2012";"25/07/2013";"30";"360";"5316";JDCREDIT;B;JOHN1;ARJDCC050016;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002349000";JDEER2;ON JDEERE C2 US;OBLIG NEGOC JOHN DEERE CLASE 2 A TASA FIJA EN DOLARES VTO 25/04/2014;USD;"25/10/2012";"25/04/2014";"30";"360";"5317";JDCREDIT;B;JOHN2;ARJDCC050024;ARGENTINA;XXXX;;;;"2024-03-27"
"002001008004702";L27M3;BCRA 27/03/2013;LEBAC INTERNA VTO 27/03/2013;ARS;"24/10/2012";"27/03/2013";REA;REA;"50409";BCRA;B;L27M3;;ARGENTINA;DTSC;;;;"2024-03-27"
"002003005008000";CBAS14;CIUDAD 2014;Titulo de Deuda en Usd TF venc 29/04/14;USD;"29/10/2012";"29/04/2014";REA;REA;"12094";GCBA;B;BDC14;ARCBAS031605;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002350000";COF32;ON CFA C3S2;ON COMPA?IA ARGENTINA SA CLASE 3 Serie 2 venc 28/12/12;ARS;"28/03/2012";"28/12/2012";REA;REA;"16886";;B;COF32;ARCFAR050040;ARGENTINA;XXXX;;;;"2024-03-27"
"002004002351000";MOLI1;ON MOLINOS RLP;ON Molinos Rio de la PLata SA Clase 1 TF Usd Venc 08/11/14;USD;"08/11/2012";"10/11/2014";REA;REA;"5318";MOLIRIO;B;MOLI1;ARMOLI050086;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002352000";MOLI2;ON MOLINOS RDP;ON Molinos Rio de la PLata SA Clase 2 TV ARP Venc 08/05/14;ARS;"08/11/2012";"08/05/2014";REA;REA;"5319";MOLIRIO;B;MOLI2;ARMOLI050094;ARGENTINA;DTCF;;;;"2024-03-27"
"002004002353000";MOLI3;ON MOLINOS RDP;ON Molinos Rio de la PLata SA Clase 3 TF ARP Venc 08/08/13;ARS;"08/11/2012";"08/08/2013";REA;REA;"5320";MOLIRIO;B;MOLI3;ARMOLI050102;ARGENTINA;DTCF;;;;"2024-03-27"
"002001004363000";B13D2B;LETE PBAS 42 D;LETRAS DEL TESORO PCIA DE BS AS 42 DIAS VTO 13/12/2012;ARS;"01/11/2012";"13/12/2012";REA;REA;"50410";BSAS;B;LB2D2;ARPBUE152358;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004364000";B31E3B;LETES PBAS 91 D;LETRAS DEL TESORO DE LA PCIA DE BS AS 91 DIAS VTO 31/01/2013;ARS;"01/11/2012";"31/01/2013";REA;REA;"50411";BSAS;B;LB2E3;ARPBUE152366;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004365000";B25A13;LETE PBAS 175 D;LETRAS DEL TESORO DE LA PCIA DE BS AS 175 DIAS  VTO 25/04/2013;ARS;"01/11/2012";"25/04/2013";REA;REA;"50412";BSAS;B;BB3A3;ARPBUE152374;ARGENTINA;XXXX;;;;"2024-03-27"
"002001004366000";B31O13;LETE PBAS 364 D;LETRAS DEL TESORO DE LA PCIA DE BS AS 364 DIAS VTO 31/10/2013;ARS;"01/11/2012";"31/10/2013";REA;REA;"50413";BSAS;B;;;ARGENTINA;XXXX;;;;"2024-03-27"
"003015001022000";"11101";SUPGESBALANCEA;SUPERGESTION BALANCEADO A;ARS;;;REA;REA;"11101";;B;;;;XXXX;;;;"2024-03-27"
"003015001023000";"11105";SUPGESBALAN B;SUPERGESTION BALANCEADO B;ARS;;;REA;REA;"11105";;B;;;;XXXX;;;;"2024-03-27"
"003015001024000";"11108";SUPERG BALANCEA;SUPERGESTION BALANCEADO C;ARS;;;REA;REA;"11108";;B;;;;XXXX;;;;"2024-03-27"
"003015001025000";"11102";SUPERG MULTIM A;SUPERGESTION MULTIMERCADOS A;ARS;;;REA;REA;"11102";;B;;;;XXXX;;;;"2024-03-27"
"003015001026000";"11106";SUPERG MULTI B;SUPERGESTION MULTIMERCADOS B;ARS;;;REA;REA;"11106";;B;;;;XXXX;;;;"2024-03-27"
